,Stock Code,Investment2019,Market Value of Equity,Total Market Value,Stock Return,Total Investment Expenditure,Amortization and Depreciation,Book Value,Operating Income after Depreciation,Annual Dividends,Leverage,Cash,Age,Size
1237,881,31170.10389,2116333.73,6495075.35,0.061824,31110.10583,13227.08581,973513.5158,284265.9466,78457.40127,0.96591,236420.7427,0.954242509,6.340204323
1238,600389,88884.90146,6138990.0,6138990.0,0.094809,98223.84,38368.6875,1780307.1,367633.4162,58821.34658,1.23977,24555.96,1.255272505,6.464461397
1239,600490,44761.11274,6934869.12,10303316.92,0.11244,110957.9059,43342.932,3398085.869,764569.3205,120801.9526,1.26767,356494.7654,1.113943352,5.800714474
1240,600178,20351.85152,2217984.0,2217984.0,0.069042,23104.0,11921.664,332697.6,57889.3824,10130.64192,0.40796,97214.23872,0.602059991,5.586293775
1248,300401,82462.69459,5714670.45,5967139.52,0.046218,100006.7329,53575.03547,1542961.022,379568.4113,63008.35627,0.23396,291852.7939,1.462397998,5.428597201
1249,600186,42813.00476,2941807.34,2941807.34,0.30047,52364.17065,21695.82913,1588575.964,415412.6145,107591.8672,0.5966,37537.46166,1.113943352,5.749036622
1250,603009,32463.83268,2037137.05,2229403.37,-0.130252,12222.8223,18334.23345,937083.043,211780.7677,33249.58053,0.3579,41957.37142,0.903089987,5.43
1251,600104,1511820.689,274356873.6,278650553.6,0.025806,3612365.503,2297738.817,115229886.9,32955747.66,6788884.018,0.41326,4143533.731,0.602059991,5.290893549
1256,2012,21753.88182,2650052.3,2660788.92,0.158859,38160.75312,15237.80073,450508.891,89426.01486,22445.92973,0.26048,12745.17893,1.361727836,6.029971745
1257,2895,17168.94488,1102339.96,5046409.88,0.055413,13779.2495,6062.86978,319678.5884,88870.64758,18573.96534,0.32957,203925.4233,1.342422681,4.058180251
1259,300599,3705.511819,949352.28,3185920.0,0.069388,13860.54329,8544.17052,512650.2312,124061.356,20470.12373,0.61033,95800.6144,0.903089987,5.118303244
1262,702,4618.503349,1535815.16,1535815.16,0.028571,23190.80892,16318.03608,875414.6412,252994.8313,42756.12649,1.18513,32820.36997,0.698970004,7.123994974
1263,600365,8562.5164,1676000.0,1676000.0,0.058081,24637.2,16760.0,368720.0,91995.64,23182.90128,0.34212,64710.36,1.51851394,8.509901202
1264,603196,16493.56399,667734.0,2450400.0,0.327698,11818.8918,3505.6035,126869.46,33493.53744,9009.761571,0.53297,49767.624,1.0,4.619385987
1269,600356,13531.27413,2251975.14,2315168.18,0.013072,31077.25693,12667.36016,1306145.581,265147.553,63105.11761,0.59213,117842.0604,1.477121255,4.931577355
1271,600305,61347.60788,11949280.85,11949280.85,0.108285,149366.0106,98581.56701,2509348.979,618554.5232,93401.733,0.28832,604275.1326,1.342422681,6.041726232
1274,601899,312412.8237,88227910.03,90149068.55,0.289326,1120494.457,915364.5666,37938001.31,9750066.337,2184014.86,1.00737,1427059.755,1.278753601,5.987566083
1279,601020,61073.79688,4773721.3,4801615.82,0.055491,73992.68015,46543.78268,2482335.076,492743.5126,103476.1376,0.99799,89214.02194,1.176091259,6.278440732
1280,2722,22221.24266,2695517.85,2746051.38,0.055293,39893.66418,27965.99769,1617310.71,367129.5312,89946.73514,0.38963,79031.35872,1.230448921,5.515558876
1283,529,25388.74077,3903707.98,3998963.76,0.094249,48405.97895,36597.26231,1912816.91,310832.7479,66207.3753,0.36514,108891.7832,1.176091259,6.10817205
1284,600987,34950.71208,5831192.84,6841583.26,0.055,93299.08544,42276.14809,1982605.566,312260.3766,70570.84511,0.29847,257038.2831,0.903089987,5.804821359
1285,600388,211260.8473,10350121.1,10423237.5,-0.001025,63653.24477,69863.31743,3726043.596,978086.444,241587.3517,0.97471,369608.0018,1.301029996,4.63
1286,600526,50382.07214,2775341.69,2775341.69,0.022177,20537.52851,22896.56894,555068.338,117952.0218,22882.69223,0.91835,107183.6961,1.380211242,6.28
1287,738,450754.5703,14973441.59,14973545.5,0.020297,107060.1074,134760.9743,5090970.141,1456017.46,390212.6793,0.26076,616610.6037,1.176091259,4.22
1288,600967,104619.4486,10210095.83,17960786.21,0.072654,151449.7548,61260.57498,4900845.998,992421.3147,237188.6942,1.24064,150331.7806,0.0,5.37259594
1297,2743,15428.88568,2167739.47,2186118.22,0.130435,37501.89283,21677.3947,758708.8145,193470.7477,36565.97131,1.2626,98703.23763,0.903089987,5.626362754
1300,798,26077.08501,1964242.35,1964648.25,0.060345,28677.93831,12767.57528,746412.093,170928.3693,46663.44482,0.97795,9489.251048,1.079181246,5.213624102
1303,603085,11743.79088,2374446.84,2374446.84,0.011152,15908.79383,14246.68104,1139734.483,242193.5777,65634.45955,0.82791,53852.45433,1.491361694,5.65
1305,600339,32810.92495,5261892.44,18926869.93,0.052795,74718.87265,46699.29541,3104516.54,686098.1553,140650.1218,0.77633,1038895.89,1.431363764,7.008600703
1306,600702,47514.01946,9888865.19,10114480.37,0.034114,157232.9565,100124.76,5043321.247,786758.1145,200623.3192,0.69571,330035.4945,0.602059991,6.938653345
1307,600372,7266.120845,25055589.12,25055589.12,0.040936,252643.857,244291.9939,4259450.15,990322.16,151519.2905,1.15098,966394.0724,0.477121255,5.352349354
1311,2053,9937.109815,2691123.97,5509484.82,0.034286,43327.09592,27247.6302,592047.2734,140907.2511,23531.51093,0.70075,39062.24737,1.491361694,6.461087525
1312,600596,73974.707,6837133.43,6940000.79,0.09455,88199.02125,42732.08394,3008338.709,810747.2821,166203.1928,0.31541,165796.6189,1.361727836,6.15506437
1317,2002,123176.1247,10607406.79,10769049.36,0.047859,151685.9171,70274.06998,4242962.716,1232580.669,297051.9412,0.56654,359470.8676,1.041392685,5.871763803
1318,603966,12513.47135,968872.39,2177309.47,0.043478,14048.64966,7750.97912,561945.9862,138800.6586,22763.30801,0.1848,110258.9516,1.176091259,5.335563123
1319,729,85267.51315,16361571.76,18376876.5,0.065359,289599.8202,161570.5211,8508017.315,2203576.485,412068.8026,0.82213,58254.69851,1.361727836,5.183021566
1320,600531,62563.53426,5113237.95,5113237.95,0.103529,78232.54064,31957.73719,920382.831,177633.8864,31441.19789,1.22251,113002.5587,1.278753601,6.17762034
1321,2031,83581.8881,3748236.3,4354803.43,0.042105,15617.65125,29985.8904,1986565.239,319837.0035,74202.18481,1.01462,148237.5088,1.301029996,4.09
1322,603687,17033.63181,723500.0,5944720.69,-0.027554,12588.9,4793.1875,296635.0,49834.68,8422.06092,0.63973,206876.28,1.342422681,5.187808602
1326,2003,21939.40128,3970573.03,4639085.02,0.023411,56779.19433,39705.7303,1985286.515,331542.848,68297.82669,0.5253,228428.5464,0.602059991,6.085735355
1328,603,89405.18848,8676282.66,10342640.5,0.254393,142291.0356,75917.47328,3817564.37,925759.3598,211073.134,0.87348,437286.8403,1.230448921,6.11563604
1329,600581,133983.9409,5457116.42,5457116.42,0.065868,93316.69078,29332.00076,2783129.374,655426.9676,150092.7756,0.33175,242896.2519,0.301029996,5.522849258
1330,601989,290616.6095,95807673.45,119482665.1,-0.007576,1277435.646,1017956.53,48861913.46,9625796.952,1723017.654,0.44515,2229546.531,0.0,5.555345858
1332,2050,68701.9997,41915743.69,47928851.37,0.173324,511372.073,408678.501,21796186.72,5503537.146,1260310.007,0.51464,2034579.741,1.380211242,5.309333642
1335,600400,72193.20129,8511743.22,8511743.22,0.033846,139592.5888,42558.7161,1446996.347,254671.3571,39474.06036,0.13132,440057.1245,1.230448921,6.139003752
1336,2068,32743.1494,2919637.39,3497175.9,0.078475,47006.16198,16058.00565,1021873.087,283569.7815,49908.28154,0.618,66900.97497,0.301029996,6.676520729
1337,600992,12141.00311,1681317.4,1681317.4,0.050536,26901.0784,18284.32673,285823.958,55449.84785,9315.574439,0.68737,19251.08423,1.491361694,5.186528174
1338,2691,54280.42428,2034540.6,2040000.0,0.036269,13733.14905,15767.68965,488289.744,79102.93853,20804.07283,1.26922,97593.6,1.230448921,6.44
1340,751,21078.49066,4553868.4,4553877.77,0.07309,58289.51552,33015.5459,865234.996,183429.8192,38153.40238,0.18696,235389.9419,1.176091259,6.51212261
1344,600573,15019.68,1660000.0,1660000.0,0.076175,20252.0,11620.0,830000.0,234060.0,46577.94,0.64551,75961.6,0.903089987,6.823358345
1345,2029,68194.29367,4353992.18,4420669.5,0.057866,75759.46393,25579.70406,827258.5142,164624.4443,32431.01553,0.31421,89960.62433,1.491361694,5.789460131
1346,2910,9747.275197,848649.96,1781054.37,0.044708,10608.1245,5622.305985,492216.9768,120100.9423,19336.25172,0.97274,48925.56354,1.477121255,5.493147384
1347,2909,3523.359411,872788.38,1932000.0,0.121951,13877.33524,6982.30704,384026.8872,74885.243,19545.04842,1.24966,56472.36,1.361727836,5.340729203
1348,2196,77762.59364,1976508.84,2502830.93,0.128964,11859.05304,9882.5442,316241.4144,88863.83745,14929.12469,1.13954,19146.65661,1.041392685,4.48
1349,2086,13958.67665,2013788.64,2798495.0,0.0,28394.41982,12586.179,1147859.525,296147.7574,52418.15306,0.16126,85969.7664,1.505149978,5.575803969
1352,600438,646053.5996,50978339.92,50978339.92,0.00229,657620.585,299497.747,14783718.58,2239733.364,537536.0075,0.42556,2719184.651,0.77815125,6.303230067
1353,933,39362.63333,10414566.01,10414740.0,0.141667,136430.8147,108051.1224,4790700.365,1288698.398,211346.5373,0.37069,155596.2156,1.278753601,6.761055832
1354,600558,19835.92233,2926191.75,2926191.75,0.061889,38918.35028,25238.40384,760809.855,135804.5591,23358.38417,0.97504,81143.29723,1.041392685,5.634911648
1360,600110,37484.49788,5383460.61,5383460.61,0.119617,71061.68005,43740.61746,1938045.82,479666.3404,101209.5978,0.54626,186321.5717,1.477121255,7.012275742
1361,603178,4720.318344,609007.85,2412009.51,0.110595,7054.340929,3730.173081,286233.6895,69268.55286,17178.60111,0.33111,19030.75503,0.602059991,5.701919455
1365,600081,14692.95126,3627889.2,3627889.2,0.121124,51697.4211,38092.8366,2176733.52,570304.1822,126037.2243,0.95301,159663.4037,0.0,5.669355131
1371,603855,52888.89535,1973076.6,3241175.3,0.078505,13120.95939,11345.19045,394615.32,63138.4512,15405.78209,0.85081,86766.26278,1.176091259,5.28
1372,707,16109.93924,1429564.34,1429568.96,-0.091445,20013.90076,10543.03701,257321.5812,67546.91507,12293.53854,1.08422,45374.51879,1.113943352,5.292238098
1373,300400,47498.04956,2461962.8,3501311.03,0.274423,18218.52472,20311.1931,935545.864,164188.2991,41047.07478,1.11904,152061.938,0.698970004,6.52
1376,600370,17339.33849,2431594.9,2431594.9,0.09319,31853.89319,15197.46813,1118533.654,203573.125,39696.75938,0.82357,129458.1125,1.079181246,4.781209002
1377,603536,26139.10973,1422598.52,3966480.0,1.162088,21765.75736,8179.94149,412553.5708,106438.8213,22245.71364,1.04263,158222.8872,1.278753601,5.247950489
1378,300697,9575.8936,782600.0,3130400.0,0.123134,12130.3,7630.35,391300.0,88825.1,17676.1949,0.228,100360.624,1.505149978,6.265722116
1379,821,455055.6412,2932929.73,3493146.97,0.045089,18624.10379,18330.81081,733232.4325,154712.0433,36357.33017,0.71488,176753.2367,0.903089987,4.87
1382,2765,44455.34208,1305042.5,2470000.59,0.103226,9265.80175,8482.77625,208806.8,57108.6598,12506.7965,1.04024,137134.4328,1.322219295,4.37
1386,2094,37910.92526,3070611.84,3316308.24,0.108545,41453.25984,24948.7212,1750248.749,427935.8191,113830.9279,1.1493,14094.31002,0.698970004,5.722558097
1387,2205,3637.41718,1666781.46,1666781.46,-0.418558,21334.80269,14792.68546,566705.6964,161794.4763,30093.7726,0.67229,66221.22741,1.301029996,6.023956521
1389,2808,6314.296709,1646889.2,2583168.0,-0.12874,20750.80392,16263.03085,461128.976,96145.3915,21632.71309,1.02535,7723.67232,0.477121255,5.337036427
1393,929,14564.18824,1289134.31,1289216.04,0.057927,21657.45641,9346.223748,734806.5567,110588.3868,24992.97541,1.28291,3957.893243,1.176091259,7.589998781
1394,300503,13361.86349,1824269.71,3342551.58,0.152791,26451.9108,9121.34855,474310.1246,106008.3128,19293.51294,0.33388,22127.69146,0.84509804,4.8456088
1395,2006,40960.55834,2121045.6,2121045.6,0.073733,15271.52832,15377.5806,339367.296,52262.56358,9825.361954,1.11264,93898.68871,1.079181246,5.58
1396,603557,37881.01568,1810323.33,3921961.97,-0.098146,32223.75527,15387.74831,814645.4985,221990.8983,34852.57104,0.92845,51299.26257,0.602059991,5.486382899
1397,603838,18646.43228,2234778.4,2234778.4,0.056747,39108.622,14246.7123,424607.896,80038.5884,13366.44426,0.19445,85971.92505,1.041392685,5.488930232
1401,717,151328.0339,11468545.7,11468545.7,0.055679,168587.6218,64510.56956,4816789.194,1148804.223,274564.2092,0.602,377429.839,1.041392685,6.074516559
1403,2243,64315.68441,5474234.34,17469090.89,0.02459,79923.82136,49268.10906,1094846.868,307104.5465,73090.88206,0.57694,908218.0354,1.255272505,6.124453611
1405,603389,12745.0916,1534471.68,1534471.68,0.026362,19027.44883,8823.21216,444996.7872,75426.95543,13727.70589,0.3754,71905.34292,0.602059991,5.695711591
1408,949,34709.11441,4865036.22,4867128.91,0.077995,59839.94551,37704.03071,2286567.023,392146.2445,92546.51371,0.56418,14747.4006,1.278753601,6.352656354
1409,603399,60896.02403,6858683.76,7381133.76,0.289398,91906.36238,54012.13461,3772276.068,905346.2563,221809.8328,1.2509,120902.971,1.491361694,5.440961007
1418,937,236313.8569,10638155.42,12932781.47,0.042735,184040.0888,81115.93508,2234012.638,438983.4834,72432.27476,0.25877,143036.5631,0.954242509,6.518169641
1419,603289,9308.992902,1260726.73,2467900.0,0.055936,8383.832755,7879.542063,756436.038,153178.2977,33852.40379,0.35556,30725.355,1.380211242,6.43
1421,600084,5829.501494,2921689.76,2921689.76,0.027668,37981.96688,29582.10882,1227109.699,284075.8954,68746.36668,0.13962,37426.84583,1.079181246,6.246825771
1422,600210,27800.23583,5718095.32,5718095.32,0.086455,85199.62027,42885.7149,3259314.332,883274.1841,136024.2243,0.52403,194643.9647,0.84509804,6.14408353
1425,2207,25092.8429,1364980.33,1375269.92,-0.012027,20065.21085,7848.636898,464093.3122,132034.5473,32348.46409,1.07283,10507.06219,1.322219295,5.438580644
1426,600038,449648.0854,28123934.12,28123934.12,0.048571,206710.9158,196867.5388,7312222.871,1414915.126,267418.9587,0.37343,966057.137,1.301029996,6.17
1430,603697,2695.394394,1080405.0,4138766.55,0.065882,13072.9005,9183.4425,356533.65,89311.67933,24739.33517,1.09294,181981.5652,0.903089987,4.916417858
1434,600328,16425.79772,3618136.66,3618136.66,0.063063,53186.6089,31658.69578,1411073.297,308319.5155,75846.60081,0.69988,17511.78143,0.0,6.980292935
1435,603612,15321.24134,2216101.79,4175267.2,0.252781,28144.49273,11634.5344,598347.4833,150185.2183,28685.3767,0.17594,126761.1122,0.301029996,5.672024369
1441,603848,13571.6827,986226.35,5561870.0,0.059587,12722.31992,6287.192981,167658.4795,48453.30058,11144.25913,0.25303,170526.9342,1.397940009,5.280823326
1443,603601,52507.28915,5376539.95,5376539.95,0.152108,88712.90918,37635.77965,1344134.988,330657.2069,66792.7558,0.85026,189630.564,0.954242509,5.198679234
1448,300461,10126.83286,1216436.38,2368377.14,0.210821,13076.69109,7450.672828,291944.7312,83788.13785,20360.5175,1.21032,86943.12481,0.301029996,6.38185235
1450,603286,2850.654833,713258.09,1373104.84,0.095573,9034.602473,6419.32281,363761.6259,72570.44437,10958.1371,1.02641,28217.30446,0.0,5.436199404
1454,758,33553.60049,8625049.93,8625877.5,0.081481,105225.6091,76547.31813,4916278.46,830851.0598,142906.3823,0.50242,187871.612,1.204119983,4.6176714
1455,603997,10893.69784,5109414.66,8270711.6,0.029299,62164.54503,53010.1771,3014554.649,583316.3247,106163.5711,0.56195,276572.5959,0.477121255,5.446534115
1456,2799,27461.9832,2712000.0,2712000.0,0.113986,44476.8,14916.0,840720.0,207657.84,34886.51712,0.52333,10522.56,0.698970004,5.589913285
1458,900908,2819.640368,228486.72,228486.72,0.091262,3541.54416,1370.92032,109673.6256,16999.41197,4657.838879,0.93932,8821.872259,1.51851394,4.579558843
1460,600872,184089.2131,31347673.58,31347673.58,-0.128268,438867.4301,262536.7662,11598639.22,1878979.554,426528.3588,0.86381,1007827.706,1.51851394,6.561244021
1461,799,97188.6315,11648703.93,11648703.93,-0.05334,164246.7254,84453.10349,6173813.083,1558887.803,279040.9168,0.4732,44148.58789,1.278753601,6.37176681
1462,300684,13752.3131,2676588.77,6540707.88,0.031809,42825.42032,24089.29893,1097401.396,215639.3743,51322.17107,0.48292,351628.4556,1.230448921,4.797510024
1463,600500,26598.48246,14351957.3,14351957.3,0.053678,185140.2492,154283.541,3875028.471,786630.7796,148673.2173,0.21255,157871.5303,1.477121255,6.128127855
1464,60,63015.4344,15343422.06,15349646.91,0.080402,234754.3575,149598.3651,4603026.618,713469.1258,176226.8741,0.81678,74292.29104,1.431363764,6.002773349
1465,2132,15419.02988,3894235.28,3907710.03,0.072414,61139.4939,36508.45575,2063944.698,393181.465,58977.21976,1.13528,182802.6752,1.51851394,5.720448254
1466,2689,26029.5536,3767812.17,3776784.82,0.052325,61038.55715,32497.37997,678206.1906,108512.9905,27670.81258,1.27251,166027.4607,1.176091259,4.262089629
1467,600262,13126.37753,3085500.0,3085500.0,0.017377,21907.05,15427.5,771375.0,175487.8125,47732.685,1.12793,76119.285,1.113943352,5.62
1468,600501,7082.20914,3290224.92,3290224.92,0.089261,37563.40117,26321.79936,1743819.208,385384.0449,63588.36741,0.15452,52215.86948,0.0,6.170311298
1469,600960,358.5358586,2276418.15,3032144.5,0.045902,25040.59965,24756.04738,1001623.986,254913.3044,46904.04802,0.83909,76288.75562,0.602059991,5.963351939
1479,2084,13022.02967,3184064.96,3286488.16,0.076285,42029.65747,32238.65772,1719395.078,343019.3181,95702.38976,0.67853,103524.377,1.51851394,6.083880238
1484,2730,19808.8924,2353041.9,2613659.4,0.121884,15647.72864,12941.73045,1247112.207,344826.5252,80689.40691,0.53238,50260.67026,1.397940009,5.17
1485,2136,22551.04696,1632891.42,1640602.6,0.039509,28575.59985,8368.568528,277591.5414,83138.66665,19787.00266,0.73049,55747.67635,0.0,5.889076202
1488,2836,20078.49168,1934400.0,1934400.0,0.013412,29596.32,13057.2,696384.0,180363.456,27956.33568,0.46495,47392.8,1.447158031,4.991629162
1489,600107,28211.05152,2451600.0,2451600.0,0.055814,30154.68,15935.4,1421928.0,254525.112,68976.30535,0.4318,83476.98,1.491361694,5.546735252
1496,600338,186481.7328,11427627.1,11427627.1,0.219512,194269.6607,95706.37696,5256708.466,1395656.098,238657.1927,0.52771,73251.08971,1.342422681,6.01042612
1498,601666,56335.75075,9491883.23,9491883.23,0.049608,119597.7287,48645.90155,2372970.808,700026.3882,123204.6443,0.87968,481902.9116,0.698970004,6.716661624
1503,600348,55475.50008,13299650.0,13299650.0,0.063462,170235.52,106397.2,2260940.5,674890.7393,106632.7368,0.90382,349913.7915,1.278753601,6.077837562
1504,2164,75.1427907,1652914.35,2650526.2,0.046961,11322.4633,10330.71469,776869.7445,170522.9089,33251.96724,0.65066,6202.231308,1.477121255,5.81
1505,925,78382.736,3036623.32,3682084.85,0.060127,20193.54508,26570.45405,1366480.494,246649.7292,45630.1999,1.14978,120625.0997,1.51851394,4.45
1506,601965,60375.69635,7958569.3,8030086.14,0.164557,80248.90711,40787.66766,4615970.194,731631.2757,204856.7572,1.18151,424871.8577,0.602059991,7.491677139
